X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-)	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	0	0	0.235147896740588	0	0	-0.00365705378446069	0	0	0	0	-0.00141707051974748	0	0.0250026305025076	0.177147044096505	0.0473702895318799	-0.0535259061801149	0	-0.0300296268486082	-0.101172991985078	0	-0.000869210826542755	-0.0852373277682814	0	-0.0117511054985011	-0.154398990157212	0.0239751411834863	0	-0.0619929059887621	0	0.00225375806660925	0	0	0	0.00358276628467816	0	-0.140887377888242	0	0.00901549777962039	0	-0.00245258354121823	-0.228490492192363	0	0	0.105681556871076	0	0	0.00677940508208163	-0.158634769455298	-0.00775374356627538	0
R-HSA-1852241	Organelle biogenesis and maintenance	0	0	-0.234037272664458	-0.14291477622381	0	-0.01105356024223	0	0	0	0	-0.000130666512213615	0	0.401554309589191	-0.0845227574210134	0.0419106228140495	0.0308237902489346	-0.0714573881119051	-0.0155940835479704	-0.0518747504059593	0	-0.0351903843024841	-2.80629807772459e-08	0	-0.0133533338051377	8.56303027614034e-05	0.0479220614458616	0	-0.0373926418670119	0	0.00450751613321849	0	0	0	0.0026479249967238	0	-0.197884709481467	0	0.102857197075653	0	0.0419910573765896	-0.426124621327083	0	0	0.258493123313252	0	0	0.0144139197413626	0.0492777583526589	-0.00196597596366094	0
R-HSA-1855167	Synthesis of pyrophosphates in the cytosol	0	0	-5.39338073843423e-05	0	0	0	0	0	0	0	0	0	-0.00762372186199412	-9.58456882674227e-06	0	1.10590894580293e-10	0	0	0	0	-3.37343999020361e-05	0	0	0	0	0	0	0	0	0	0	0	0	-6.00217401043723e-08	0	-4.3616359017248e-14	0	0.00019400177892286	0	4.95928385481126e-10	0	0	0	7.98817291213243e-06	0	0	0	5.30481833849878e-05	-2.45716594913857e-18	0
R-HSA-1855183	Synthesis of IP2, IP, and Ins in the cytosol	3.68998359735255e-07	0.00275472272449105	-0.00229686495431254	0	0	0.0216071252189598	0	0	0	0	3.96228910553331e-06	0	-0.00315019509616347	-0.0332890239316868	0.000449920066830823	-0.00085675883133864	-1.9590958244951e-05	0.000147729531667839	3.81174953647113e-07	0	-0.000432818100847595	0.00016636763326666	0	-1.75396429531389e-05	6.64271786289803e-07	-0.000877649025439871	-0.00187698156755372	-1.943270853314e-05	0	-0.000829892590219274	0	0	0	0.000429247011165971	0	-0.0052237638625871	0	0.0274088760363898	0	-0.00562913544907553	-0.0484337946686594	0	0	3.92733954527953e-06	0	0.0010041674906813	1.69348030952898e-07	-0.00252704243883223	0.0020438321368928	0
R-HSA-1855191	Synthesis of IPs in the nucleus	0	0	-0.00336128226368117	0	0	0	0	0	0	0	0	0	-0.000436440771667147	-3.91258393037612e-05	0	6.23199342084954e-10	0	0	0	0	-2.48301622974543e-05	0	0	0	0	0	0	0	0	0	0	0	0	-5.15569978337151e-08	0	-1.24821900491157e-12	0	0.0161570815489613	0	2.23629185863394e-09	0	0	0	6.85859150897854e-06	0	0	0	0.000218687334449981	-1.00306226416889e-17	0
R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	7.01096883496984e-06	0.0523397317653299	-0.00262497100268348	0	0	-0.00056829255370709	0	0	0	0	0.000266761492551671	0	0.0227738806887178	0.100491276277603	0.0160540866926479	0.0210745753068535	-0.000372228206654069	-0.00953247896509661	-0.0630875290959796	0	-0.00332816442619645	0.00316068108985671	0	-0.0029199574705456	0.0196815052361149	0.00365115195366041	-0.0356626497835207	0.0112723099020315	0	-0.0143489263574122	0	0	0	-0.000148774343305851	0	-0.0693800665570599	0	0.117837826982361	0	-0.107259263196953	-0.199845216342285	0	0	0.0016111818059985	0	0.0190791823229447	0.0034271300216932	0.0867385439842648	0.0329325287029786	0
R-HSA-1855231	Synthesis of IPs in the ER lumen	0	0	-0.00319775828722035	0	0	0	0	0	0	0	0	0	-0.000201839315487584	-3.89711314514952e-11	0	-3.20578027820931e-11	0	0	0	0	-1.83361316005238e-05	0	0	0	0	0	0	0	0	0	0	0	0	-3.61114859236114e-08	0	1.9975566077539e-13	0	0.0154339526415312	0	-3.95373758979996e-11	0	0	0	4.80656997550369e-06	0	0	0	2.40170203240652e-06	0	0
R-HSA-186712	Regulation of beta-cell development	0	0	0.295531213806454	0	0	-0.00408585008543001	0	0	0	0	-0.000873198564344015	0	0.0424644107233408	0.209364141893688	-0.140688171922949	0.0604317285039782	0	-0.0144769917034621	-0.100951609035994	0	-0.00154205045000872	9.23122564582222e-06	0	-0.0189406653403713	-0.0838035668884057	0.00530392173621081	0	-0.0340675182664747	0	0	0	0	0	0.00395185915086187	0	-0.231585877287115	0	0.0087628803380884	0	-0.00207375979539838	-0.296170706206144	0	0	0.00446564309697488	0	0	0.0127311531379234	0.0968677576884947	-0.00714302421175427	0
R-HSA-186763	Downstream signal transduction	0	0	0.247391079650854	0	0	0.00562570152084104	0	0	0	0	-0.00145042881906577	0	0.692777041434784	0.0532777144646705	0.0118995102447608	0.051950637060204	-0.000769911252384161	-0.0148786804715003	-0.100956025399818	0	-0.00613602991873726	-0.000921439345591162	-0.0378877379462733	-0.00733681119752443	0.00389779920530628	0.0127951015155832	0	-0.00487625641853405	0	-0.171285613062303	0	0	0	0.00373286210755478	0	-0.110357954970351	0	0.0776928191704515	0	-0.00563448086429629	-0.185839847245558	0	0	0.000786586457002185	0	0	0.00536596995711974	-0.00246533011897922	-0.00742246944079861	0
R-HSA-186797	Signaling by PDGF	0	0.0172191748611063	0.247603810417402	0	0	0.0218387170078751	0	0	0	0	-0.0014504288544429	0	0.692920347811571	0.0533188459372135	0.0295689734906042	0.0518877669252974	-0.000769911252384161	-0.0153972879907266	-0.100956025399818	0	-0.00584084359581793	-0.000921439345591162	-0.0378877379462733	-0.00731941222419427	0.00407362390776205	0.0127951028036565	0	-0.00482615770717196	0	-0.171285613062303	0	0	0	0.00373284673390163	0	-0.110359620004879	0	0.0769411591512919	0	-0.00551486763706738	-0.185449703315423	0	0	0.000474700267232696	0	-0.0124592369015629	0.00535802084039715	-0.00423888781206172	-0.00747949952473576	0
R-HSA-187015	Activation of TRKA receptors	0	0	0.0154530455681998	0	0	-1.8698508161058e-07	0	0	0	0	1.24256108635095e-05	0	0.0128355342281266	0.032623516468754	-2.87030991210153e-11	-0.010978669331062	0	2.33056908920226e-05	-6.41550827246411e-09	0	-0.00187988156684756	-2.47037997590554e-06	0	-0.000197009039615596	3.76704676023165e-08	2.02009976206637e-08	0	-3.14052078613313e-08	0	0	0	0	0	5.41409694189636e-07	0	-6.71119116352103e-05	0	7.79647519117315e-05	0	-7.28916710943657e-06	-2.28392644513968e-05	0	0	0.000326431291411314	0	0	3.76367583838578e-06	-0.0130462812429611	-2.00580549489812e-05	0
R-HSA-187024	NGF-independant TRKA activation	0	0	0.0153118276813383	0	0	-1.8698508161058e-07	0	0	0	0	1.24256108635095e-05	0	0.0128218363286715	0.032623516468754	-2.87030991210153e-11	-0.00600841897517534	0	2.33056908920226e-05	-6.41550827246411e-09	0	-0.00184623638743318	-2.47037997590554e-06	0	-0.000197009039615596	3.76704676023165e-08	2.02009976206637e-08	0	-3.14052078613313e-08	0	0	0	0	0	4.55353597241271e-07	0	-6.71122400525182e-05	0	7.73161369774277e-05	0	-7.32219041093453e-06	-2.28392644513968e-05	0	0	0.000323659610392509	0	0	3.76367583838578e-06	-0.0130495720657934	-2.00580549489812e-05	0
R-HSA-187037	Signaling by NTRK1 (TRKA)	0	0	-0.408548754981656	0	0	0.171937113400917	0	0	0	0	0.139940948431503	0	0.843912691473441	0.0928183334255657	0.0240768274010074	0.0283577445091782	0	-0.0144261688274095	-0.100951637916753	0	-1.0935985472514	-1.88970918855554e-06	0	-0.0133678034739371	0.0234429752550644	0.0584144260854338	0	-0.0277200741121742	0	-0.169031854995694	0	0	0	0.00535733477857486	0	-0.168301820087203	0	0.225667571666997	0	0.0123119514006686	-0.553539324035875	0	0	-0.108752272295169	0	0	0.00874188305375168	0.0562762454417228	0.0170686168928847	0
R-HSA-187042	TRKA activation by NGF	0	0	0.000485993420733563	0	0	0	0	0	0	0	0	0	0.000368691493960839	1.43337002608212e-06	0	-0.00813647327536628	0	0	0	0	-0.000681056737053636	0	0	0	0	0	0	0	0	0	0	0	0	6.91363072034866e-08	0	-4.79440395523604e-11	0	7.58854333158954e-05	0	5.92944458647119e-08	0	0	0	5.69583070180421e-05	0	0	0	-0.00816404632190288	-1.22515478627144e-28	0
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	0	0	-0.580646745025841	0	0	-0.0177221061088482	0	0	0	0	0.00331490915867994	0	0.0103853707980318	1.26310225891999	0.0228160723658432	-0.0420014419416635	0	-0.0316054155927741	-0.100960714439166	0	-0.00675366442380929	-0.00349692989413782	0	-0.103863511469758	-0.00981728688354011	0.00523591157084283	0	0.0196306880012095	0	0	0	0	0	-0.00992642250030692	0	-0.0238611407035352	0	0.0114293347219739	0	1.7977276706983	-0.277391540126955	0	0	0.0218136116987718	0	0	0.000882218676128718	0.083395474607259	-5.03892966624355e-05	0
R-HSA-187687	Signalling to ERKs	0	0	0.126923475467665	0	0	-0.00743882295242462	0	0	0	0	4.12739920434625e-06	0	0.4322698192182	0.065760429410384	-1.90427075999245e-05	-0.0031116398919431	0	-0.00720593123517578	-0.0252379082195078	0	-1.01168562380897	1.26300992154603e-08	0	-5.44936093811309e-06	3.80595643024844e-05	2.07306496216376e-05	0	-0.0113993007700691	0	0	0	0	0	0.00398630852630926	0	-0.00109597231789013	0	0.135571966366961	0	0.000908415372583145	-0.32364421203025	0	0	0.000798050063830089	0	0	0.000384739754483724	-0.0132387402635795	7.36166596754896e-05	0
R-HSA-187706	Signalling to p38 via RIT and RIN	0	0	-0.000893847242004099	0	0	0	0	0	0	0	0	0	0.00828334665785241	3.76324962591046e-05	0	-0.00820371244995463	0	0	0	0	-0.00455009127347688	0	0	9.47050974028955e-08	0	0	0	0	0	0	0	0	0	-8.40917115190711e-07	0	1.33044890590297e-07	0	0.000464845073394456	0	-2.40453945164059e-05	-0.046277165634375	0	0	6.00679008915639e-05	0	0	0	-0.00809664901203702	-0.000171483723823842	0
R-HSA-189085	Digestion of dietary carbohydrate	0	0	1.46729441585195e-05	0	0	0	0	0	0	0	0	0	-1.82214204776491e-05	0	0	0	0	0	0	0	-9.49928264409117e-06	0	0	0	0	0	0	0	0	0	0	0	0	-7.88726938939287e-06	0	-1.33374557177142e-05	0	-0.00020120303675083	0	-3.07700713971764e-08	0	0	0	-1.33060711670405e-06	0	0	0	-0.000546557351193897	0	0
R-HSA-189200	Cellular hexose transport	0	0	0.00474659841599424	0	0	0.0018388739131873	0	0	0	0	-1.94993371518482e-09	0	0.326206843658371	-0.029516805155502	5.92232725916833e-09	-9.07379828693197e-05	0	-2.28083307867503e-08	0	0	-0.000224584488884371	0	0	0.00623115885513692	-3.83981230851619e-05	-2.05168800368469e-05	0	-0.00147464458945968	0	0	0	0	0	-3.56022116680765e-07	0	0.0684886181920812	0	-0.00110293045914596	0	9.71554580720353e-06	-6.53630363384956e-05	0	0	-0.000113731251751802	0	0	-0.00382239592671892	-0.00363138465845946	-9.6512207170821e-06	0
R-HSA-189445	Porphyrin metabolism	1.0790511310282e-09	1.40297972731311e-08	-0.00677676436531792	0	0	-3.77469415790424e-05	0	0	0	0	-1.54087924203584e-06	0	0.0152377093026747	-0.0311867517638987	8.50067139398411e-09	-4.8035180477698e-05	-4.47860586979398e-09	1.35344975499493e-07	-1.16308152134521e-11	0	-0.000184590052029749	0	0	8.87497269927998e-06	7.28364829971583e-08	-4.11010038203336e-09	0	0.000619513047513701	0	0	0	0	0	4.3714165952836e-06	0	2.80987803412326e-05	0	-5.63812861849729e-05	0	-0.0003492563136219	0.000119309335114796	0	0	6.54286932879994e-05	0	0	-0.000129804006076564	-0.00533125273721505	-0.000153811336107376	0
R-HSA-189451	Heme biosynthesis	0	0	0.00487085382363635	0	0	-3.72258044542922e-05	0	0	0	0	-1.54058797445518e-06	0	0.0130914520231139	-0.0320618939332386	4.68339894236129e-11	-3.19127611652822e-05	0	-1.11577911871887e-11	0	0	-0.000121392041689584	0	0	9.86311084239305e-06	9.05947190524701e-08	3.12286140340937e-09	0	0.000625999509266672	0	0	0	0	0	4.90106146945318e-06	0	3.92048364377194e-05	0	-0.000167005656167483	0	-0.000352496812047915	4.98428945908416e-05	0	0	-9.73441897510313e-05	0	0	-0.00013044368551588	-0.000233194476623265	-3.14668985083911e-05	0
R-HSA-189483	Heme degradation	1.0790511310282e-09	1.40297972731311e-08	-0.00678759423124825	0	0	-3.77458113732995e-05	0	0	0	0	-3.04229356833109e-10	0	0.00330276485490333	-0.0312095492884431	8.50176116207326e-09	-4.67653697285411e-05	-4.47860586979398e-09	1.35344975499493e-07	-1.16308152134521e-11	0	-0.00013154005720942	0	0	9.82341414481203e-06	8.98641426927325e-08	-7.23296178544272e-09	0	0.000619516388522722	0	0	0	0	0	4.37041275343364e-06	0	3.84062558230551e-05	0	8.81025734776073e-05	0	-0.00034928212485305	0.000104212892900575	0	0	5.22190662267297e-05	0	0	-0.00013038583621873	-0.00528038132980085	-0.000153812509973603	0
R-HSA-190236	Signaling by FGFR	0	0.223849273194382	0.130114481606895	0	0	-0.00581026629610913	0	0	0	0	6.9330262210417e-05	0	0.704410145843967	0.069994855045965	-0.000192112313183139	-0.0779474063959963	-0.000721791799110153	-0.00424418222860969	-0.0410158263424736	0	-1.07094447188102	-0.000905269273656389	0	-0.00622547456887813	0.00984364985404975	1.93359232121638e-05	0	-0.0340257246008417	0	0	0	0	0	0.00219505461602279	0	-0.0646089424377349	0	0.134685845201718	0	0.0228128120908066	-0.0903242738069368	0	0	0.00862209527698898	0	0	0.0041585915993729	-0.21217449546107	0.429022846711743	0
R-HSA-190239	FGFR3 ligand binding and activation	0	0.223849273194382	-6.65083379907249e-05	0	0	-0.000147476149142931	0	0	0	0	1.24252080292251e-05	0	0.0130356822961453	0.0322818442452919	-1.73440385122659e-08	0.0105807624710404	-0.000721791799110153	2.19989830846932e-05	-4.11709627988591e-06	0	-0.0415101809029768	-0.000863552927567112	0	-0.00314188791801263	1.82168341684059e-05	9.71667791336051e-06	0	0.011441110082435	0	0	0	0	0	2.56830249702437e-06	0	-0.032461482762302	0	0.0013030022781857	0	-0.000105923767971959	0.0481563553998181	0	0	-0.000646495965778927	0	0	0.00180932276097359	-0.00391076512957226	0.429047958449688	0
R-HSA-190241	FGFR2 ligand binding and activation	0	0	0.0348895283964633	0	0	-9.25546838525257e-05	0	0	0	0	-1.17435414003562e-09	0	0.000380044703781525	0.0327817407104292	-3.2762742565173e-09	0.0125446802752734	0	-3.70736532891642e-09	6.24762234683206e-12	0	-0.0520695240287131	2.4057331838972e-09	0	-0.00294488009905813	1.76523015614074e-05	9.69648465759785e-06	0	0.0114410630556612	0	0	0	0	0	2.37137957487723e-06	0	-0.0323940039635387	0	0.0017516053916919	0	-0.000104359632154329	-0.000110019331520274	0	0	-0.00112558251391097	0	0	0.00180551784527967	-0.000990506823331448	3.52315900314003e-06	0
R-HSA-190242	FGFR1 ligand binding and activation	0	0	0.00106787090232726	0	0	-0.00467359433194478	0	0	0	0	-2.67216978275711e-09	0	-0.000283104592642933	-0.0649777635830592	2.08574261457677e-08	-0.0866441680271371	0	-3.70736532891844e-09	6.24762234683206e-12	0	-0.0400823963049611	2.4057331838972e-09	0	-0.00294485427335867	1.81658173841038e-05	9.69648465759785e-06	0	0.0114734326454335	0	0	0	0	0	2.65687133404866e-06	0	-0.0323929142073485	0	0.00121951252544611	0	1.02792710837643e-05	-0.000113451590722352	0	0	-0.000586980686967169	0	0	0.00180551784535821	-0.0076888951553734	-2.36065340349979e-05	0
R-HSA-190322	FGFR4 ligand binding and activation	0	0	0.00489562541239667	0	0	-9.54510049761127e-05	0	0	0	0	-7.09730658501902e-07	0	0.000336973107431131	0.0318688000610382	-3.27278037958636e-09	0.0101039575155963	0	-3.70736532891642e-09	6.24762234683206e-12	0	-0.0480351491418644	2.4057331838972e-09	0	-0.00294488221263287	1.81791526073244e-05	9.69648465759785e-06	0	0.011441139799995	0	0	0	0	0	0.000572831726626033	0	-0.0323939203969926	0	0.00142531701060947	0	-0.000107425648716896	-0.0463518988847569	0	0	-0.000811928289071396	0	0	0.0018055919128406	-0.00972259095799736	3.06325978395704e-06	0
R-HSA-190370	FGFR1b ligand binding and activation	0	0	-0.00245732352283647	0	0	-0.00018509252718073	0	0	0	0	-6.44679732542211e-11	0	-0.000237087904964884	-0.000277898782607433	1.88307766842038e-08	-0.100035599922155	0	1.85318757357602e-09	-4.68571676012405e-12	0	-0.0111209414484576	-1.8042998879229e-09	0	3.79405820428974e-06	9.50422509587557e-08	-8.82483965291716e-18	0	3.234830023933e-05	0	0	0	0	0	3.34326046593316e-06	0	1.31056191815766e-06	0	0.000323776816176804	0	3.88933736553943e-06	-0.0462779627304417	0	0	0.000181193518729478	0	0	-0.000132010607863192	-0.0106545495323221	-1.78504318218161e-05	0
R-HSA-190371	FGFR3b ligand binding and activation	0	0.223849273194382	-0.000317504913427071	0	0	-0.000101194593017889	0	0	0	0	1.24272850744767e-05	0	0.0129883481453144	0.00064200017587004	-1.73999074927468e-08	0.0061058023891788	-0.000721791799110153	2.20026904500221e-05	-4.11710252750826e-06	0	-0.0270482756638164	-0.000863555333300297	0	-0.00314191616125339	1.82160250162677e-05	9.71667791334875e-06	0	0.0114411326915669	0	0	0	0	0	5.55737915768452e-07	0	-0.0324616197556639	0	0.000855408019182279	0	-0.000109120794548597	0.0945655244198503	0	0	-0.000644148165599873	0	0	0.0018103078221749	-0.00178986882380241	0.429048931644763	0
R-HSA-190372	FGFR3c ligand binding and activation	0	0.223849273194382	-6.65083379907249e-05	0	0	-0.000147476149142931	0	0	0	0	1.24252080292251e-05	0	0.0130356822961453	0.0322818442452919	-1.73440385122659e-08	0.0105807624710404	-0.000721791799110153	2.19989830846932e-05	-4.11709627988591e-06	0	-0.0415101809029768	-0.000863552927567112	0	-0.00314188791801263	1.82168341684059e-05	9.71667791336051e-06	0	0.011441110082435	0	0	0	0	0	2.56830249702437e-06	0	-0.032461482762302	0	0.0013030022781857	0	-0.000105923767971959	0.0481563553998181	0	0	-0.000646495965778927	0	0	0.00180932276097359	-0.00391076512957226	0.429047958449688	0
R-HSA-190373	FGFR1c ligand binding and activation	0	0	0.00146662701676776	0	0	-0.000185100942378823	0	0	0	0	-1.20534923299022e-09	0	-0.00038258361932965	-0.000574194403333042	1.54428872050523e-08	-0.0867395100667655	0	-3.70736532891844e-09	6.24762234683206e-12	0	-0.0363472816074304	2.4057331838972e-09	0	-0.00294111435794299	1.82734465027197e-05	9.69648465759785e-06	0	0.0114734706691208	0	0	0	0	0	4.57449950338668e-06	0	-0.0323928779669466	0	0.00110443123110047	0	6.97813450212406e-06	-0.000113118990456398	0	0	-0.000629451284199769	0	0	0.00167449233006843	-0.00767853464625358	-1.30000571075883e-05	0
R-HSA-190374	FGFR1c and Klotho ligand binding and activation	0	0	-0.00278844459207582	0	0	-0.00458104806329035	0	0	0	0	-3.55650987532137e-09	0	-0.000236255897248484	-0.097463970030911	2.41337741492111e-08	-0.100100117385952	0	-5.56055290249447e-09	1.09333391069561e-11	0	-0.00731722172845005	4.2100330718201e-09	0	2.58248332263471e-08	-1.33961102168794e-08	2.05912925234734e-17	0	3.22527588672854e-05	0	0	0	0	0	2.35631960696583e-06	0	1.13354101891384e-06	0	0.000213803453113677	0	-5.88990760917715e-07	-0.000137738509762237	0	0	0.000225121117585674	0	0	3.15291818928056e-11	-0.00789837331281728	-2.71393005202556e-05	0
R-HSA-190375	FGFR2c ligand binding and activation	0	0	0.0049123121479205	0	0	-9.25546838525257e-05	0	0	0	0	-1.17435414003562e-09	0	0.000258760124682007	0.0318791274759295	-3.2762742565173e-09	0.0124642551639038	0	-3.70736532891642e-09	6.24762234683206e-12	0	-0.0441331307241232	2.4057331838972e-09	0	-0.00294488009905813	1.76523015614074e-05	9.69648465759785e-06	0	0.0114410630556612	0	0	0	0	0	2.44072892296422e-06	0	-0.0323940503502222	0	0.00162256003332077	0	-0.000106972512988354	-0.000110019331520274	0	0	-0.00105285979928814	0	0	0.00180551784527967	0.000572599757200236	3.53138749525126e-06	0
R-HSA-190377	FGFR2b ligand binding and activation	0	0	0.0310799014683881	0	0	-9.25462686544324e-05	0	0	0	0	-3.34728802996266e-11	0	0.000432270272504284	0.0330780372937315	1.11615222634259e-10	-0.000805532598788694	0	1.8531875735743e-09	-4.68571676012405e-12	0	-0.0157378614017004	-1.8042998879229e-09	0	2.8317089148895e-08	-5.26102690353621e-07	-8.82483965291716e-18	0	-5.93132202588583e-08	0	0	0	0	0	1.14014796387176e-06	0	1.84566663187675e-07	0	0.000624122355375303	0	-0.00010744841506219	-0.0462748630715057	0	0	-0.000314936451254312	0	0	-9.8509265195294e-07	-0.00391838245071689	-1.32721571108781e-06	0
R-HSA-190704	Oligomerization of connexins into connexons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-190828	Gap junction trafficking	0	0	0.0332278697049731	0	0	-0.00454830391659158	0	0	0	0	-0.000815596740333196	0	0.0139345511499518	0.00327264324565997	-5.07742858444927e-05	0.00821453236132756	0	-0.00407110308597253	-0.0128434573543084	0	-0.011550941986709	-0.0864480655008341	0	-0.0850721568003962	-6.35450703479e-08	-2.4188711683429e-08	0	-0.0260032294982286	0	0	0	0	0	-9.59055751919508e-06	0	8.78404170090206e-05	0	0.00395962624137197	0	0.000564186116098044	-0.0464635968608141	0	0	0.00464716111455959	0	0	9.60936949948082e-05	0.00421083056650533	-0.000187255335329948	0
R-HSA-190861	Gap junction assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-190873	Gap junction degradation	0	0	0.0332278697049731	0	0	-0.00454830391659158	0	0	0	0	-0.000815596740333196	0	0.0139345511499518	0.00327264324565997	-5.07742858444927e-05	0.00821453236132756	0	-0.00407110308597253	-0.0128434573543084	0	-0.011550941986709	-0.0864480655008341	0	-0.0850721568003962	-6.35450703479e-08	-2.4188711683429e-08	0	-0.0260032294982286	0	0	0	0	0	-9.59055751919508e-06	0	8.78404170090206e-05	0	0.00395962624137197	0	0.000564186116098044	-0.0464635968608141	0	0	0.00464716111455959	0	0	9.60936949948082e-05	0.00421083056650533	-0.000187255335329948	0
R-HSA-1912399	Pre-NOTCH Processing in the Endoplasmic Reticulum	0	0	0.108963909506222	0	0	0.00359283451900725	0	0	0	0	-0.00082294028103014	0	0.00239971419333015	-0.0666783066330335	1.80273543709926e-05	-0.00513045905456006	0	0.00839183215326539	0	0	-0.001121913985476	0	0	-0.00299085298384276	0.0196513259255756	0.00524593287315209	0	-2.23901207791193e-05	0	0	0	0	0	0.00231569333391102	0	-0.0328448032079357	0	3.02584650756263e-05	0	0.000983705267260862	-0.231361129743042	0	0	0.000753607189142279	0	0	0.00170086421620798	0.00180540814987905	3.90643755399444e-05	0
